Time,Last Price,Last Size,Last Exchange,Bid Price,Bid Size,Bid Exchange,Ask Price,Ask Exchange,Ask Size,Trade Condition
15:09:54 ET,50.04,53,BYX,50.03,1,DEX,50.04,IX,1,--
15:09:54 ET,50.03,100,DEX,50.03,1,DEX,50.04,IX,1,--
15:09:54 ET,50.04,12,Q,50.03,1,DEX,50.04,IX,1,--
15:09:54 ET,50.03,100,DEX,50.02,1,DEX,50.04,Q,2,--
15:09:54 ET,50.03,42,DEX,50.02,1,DEX,50.04,IX,1,--
15:09:54 ET,50.03,100,DEX,50.02,1,DEX,50.04,IX,1,--
15:09:33 ET,50,49,DF,49.99,1,Q,50.02,DEX,5,--
15:09:33 ET,50,4500,DF,49.99,1,Q,50.02,DEX,5,--
15:09:33 ET,50,100,DF,49.99,1,Q,50.02,DEX,5,--
15:09:33 ET,50,1,DEX,49.99,1,Q,50.02,DEX,5,--
15:09:33 ET,50,1,DEX,49.99,1,Q,50.02,DEX,5,--
15:09:33 ET,50.01,44,DEA,49.99,1,Q,50.02,DEX,5,--
15:09:33 ET,50,100,Z,49.99,1,Q,50.02,DEX,5,--
15:09:33 ET,50,200,Q,50,1,Z,50.02,Z,5,--
15:09:33 ET,50,80,Q,50,1,Z,50.02,Z,5,--
15:09:33 ET,50,500,Q,50,1,Z,50.02,Z,5,--
15:09:33 ET,50,200,Q,50,1,Z,50.02,Z,5,--
15:09:33 ET,50,10,Q,50,1,Z,50.02,Z,5,--
15:09:33 ET,50,200,Q,50,2,Q,50.02,Z,5,--
15:09:33 ET,50,1,Q,50,9,Q,50.02,Z,5,--
15:09:33 ET,50,200,DEX,50,11,Q,50.02,Z,5,--
15:09:33 ET,50,100,DEX,50,11,Q,50.02,Z,5,--
15:09:33 ET,50.01,100,DEX,50.01,1,DEX,50.02,Q,4,--
15:09:33 ET,50.01,100,Z,50.01,1,DEX,50.02,Q,4,--
15:09:33 ET,50.01,100,Q,50.01,1,DEX,50.03,Q,5,--
15:09:33 ET,50.05,1,Q,50.04,2,Z,50.07,Q,3,--
15:09:33 ET,50.05,16,Q,50.04,2,Z,50.07,Q,3,--
15:09:33 ET,50.06,79,Q,50.04,2,Z,50.07,Q,2,--
15:09:26 ET,50.0742,50,DF,50.05,1,BYX,50.08,DEX,1,--
15:08:43 ET,50.05,10,BYX,50.05,2,Q,50.08,DEX,1,--
15:08:41 ET,50.0738,400,DF,50.06,2,Z,50.09,Q,1,--
15:08:40 ET,50.0699,400,DF,50.06,3,Z,50.09,Q,1,--
15:08:40 ET,50.0699,100,DF,50.06,3,Z,50.09,Q,1,--
15:08:40 ET,50.0699,100,DF,50.06,3,Z,50.09,Q,1,--
15:08:40 ET,50.0634,100,DF,50.06,1,Q,50.08,IX,1,--
15:08:40 ET,50.07,100,Q,50.05,1,PH,50.08,IX,1,--
15:08:40 ET,50.07,100,Q,50.05,1,PH,50.07,Q,1,--
15:08:40 ET,50.0634,100,DF,50.05,1,PH,50.07,Q,2,--
15:08:40 ET,50.07,100,Q,50.05,1,PH,50.08,IX,1,--
15:08:40 ET,50.07,100,Q,50.05,1,PH,50.07,Q,1,--
15:08:31 ET,50.057,10,DF,50.04,3,P,50.07,Q,2,--
15:08:29 ET,50.07,150,DF,50.04,3,P,50.07,Q,2,--
15:08:27 ET,50.055,3,DF,50.04,3,P,50.07,Q,2,--
15:08:03 ET,50.058,25,DF,50.04,3,P,50.07,Q,2,--
15:07:52 ET,50.05,100,Q,50.04,3,P,50.06,Q,1,--
15:07:52 ET,50.05,100,N,50.05,1,P,50.06,Q,1,--
15:07:52 ET,50.05,100,P,50.05,1,P,50.06,Q,1,--
15:07:52 ET,50.05,100,DEX,50.05,1,DEX,50.07,Q,1,--
15:07:52 ET,50.05,100,Z,50.05,1,DEX,50.07,Q,1,--
15:07:52 ET,50.05,100,BYX,50.05,1,DEX,50.07,Q,1,--
15:07:52 ET,50.05,100,DEA,50.05,1,DEX,50.07,Q,1,--
15:07:47 ET,50.053,3,P,50.05,1,DEX,50.07,Q,1,--
15:07:45 ET,50.0501,2000,DF,50.05,1,DEX,50.07,Q,1,--
15:07:44 ET,50.07,800,Q,50.05,1,DEX,50.08,IX,1,--
15:07:44 ET,50.07,100,Q,50.05,1,DEX,50.08,IX,1,--
15:07:44 ET,50.06,100,IX,50.05,1,DEX,50.07,Q,1,--
15:07:42 ET,50.0622,100,DF,50.05,1,DEX,50.07,Q,1,--
15:07:25 ET,50.06,100,Q,50.05,1,Z,50.07,Q,1,--
15:07:25 ET,50.0678,20,DF,50.06,1,Q,50.07,Q,1,--
15:07:14 ET,50.0648,150,DF,50.06,2,Q,50.07,Q,1,--
15:07:09 ET,50.07,4,DF,50.06,2,Q,50.08,IX,1,--
15:07:09 ET,50.06,4,DF,50.06,2,Q,50.08,IX,1,--
15:06:59 ET,50.0593,1,DF,50.05,2,Q,50.08,IX,1,--
15:06:54 ET,50.0687,691,DF,50.05,2,Q,50.08,IX,1,--
15:06:39 ET,50.05,20,DF,50.05,2,Q,50.08,IX,1,--
15:06:10 ET,50.066,100,DF,50.04,2,Q,50.08,IX,1,--
15:05:58 ET,50.05,100,Q,50.05,1,Q,50.09,Q,3,--
15:05:58 ET,50.0634,1000,DF,50.05,1,DEA,50.09,IX,1,--
15:05:46 ET,50.1,150,DF,50.06,2,Q,50.1,Q,2,--
15:05:40 ET,50.08,100,DF,50.05,1,DEA,50.08,IX,1,--
15:05:12 ET,50.0736,300,DF,50.06,2,Q,50.09,Q,1,--
15:05:12 ET,50.06,300,DF,50.06,2,Q,50.09,Q,1,--
15:05:12 ET,50.063,100,P,50.06,2,Q,50.09,Q,1,--
15:04:56 ET,50.09,1000,DF,50.06,4,Q,50.09,Q,1,--
15:04:49 ET,50.05,5,Q,50.04,1,Q,50.06,Q,1,--
15:04:35 ET,50.03,100,Q,50.02,3,Q,50.06,B,2,--
15:04:35 ET,50.04,100,DF,50.03,1,Q,50.05,Q,1,--
15:04:35 ET,50.04,100,DF,50.03,1,Q,50.05,Q,1,--
15:04:19 ET,50.05,3,DF,50.03,1,Q,50.06,Q,2,--
15:03:50 ET,50.06,1,Q,50.04,1,Q,50.07,Q,1,--
15:03:45 ET,50.06,3000,DEX,50.05,1,Q,50.07,Q,2,--
15:03:45 ET,50.06,100,DF,50.06,30,DEX,50.07,Q,1,--
15:03:18 ET,50.0517,169,DF,50.04,1,Z,50.07,Q,3,--
15:03:09 ET,50.05,1000,DF,50.04,1,Q,50.07,Q,3,--
15:03:02 ET,50.05,100,Q,50.04,1,Z,50.07,Q,3,--
15:03:02 ET,50.0502,55,DF,50.05,1,Q,50.07,Q,1,--
15:03:02 ET,50.0573,100,DF,50.05,1,Q,50.07,Q,1,--
15:03:02 ET,50.0573,100,DF,50.05,1,Q,50.07,Q,1,--
15:03:02 ET,50.0502,100,DF,50.05,1,Q,50.07,Q,1,--
15:03:02 ET,50.0573,100,DF,50.05,1,Q,50.07,Q,1,--
15:03:02 ET,50.0502,100,DF,50.05,1,Q,50.07,Q,1,--
15:03:02 ET,50.05,100,DF,50.05,1,Q,50.07,Q,1,--
15:03:02 ET,50.0521,100,DF,50.05,1,Q,50.07,Q,1,--
15:03:00 ET,50.06,64,Q,50.04,1,Z,50.07,Q,1,--
15:03:00 ET,50.06,36,Q,50.04,1,Z,50.07,Q,1,--
15:03:00 ET,50.06,100,Q,50.04,1,Z,50.06,Q,1,--
15:02:57 ET,50.05,93,DF,50.02,1,Q,50.06,Q,3,--
15:02:27 ET,50.05,7,DEX,50.02,1,Q,50.05,Q,1,--
15:02:27 ET,50.05,5,BYX,50.02,1,Q,50.05,Q,1,--
15:02:17 ET,50.035,100,DF,50.02,1,Q,50.05,Q,1,--
15:02:02 ET,50.0362,50,DF,50.02,1,Q,50.05,DEX,1,--
15:01:57 ET,50.0373,200,DF,50.02,1,Q,50.05,DEX,1,--
15:00:53 ET,50.04,25,DF,50.01,2,Q,50.05,DEX,1,--
15:00:53 ET,50.05,25,BYX,50.01,2,Q,50.05,DEX,1,--
15:00:53 ET,50.04,5,DF,50.01,2,Q,50.05,DEX,1,--
15:00:53 ET,50.05,5,DF,50.01,2,Q,50.05,DEX,1,--
15:00:50 ET,50.0228,1155,DF,50.01,2,Q,50.05,DEX,1,--
15:00:34 ET,50.044,268,DF,50.02,1,Q,50.05,Q,1,--
15:00:33 ET,50.05,20,BYX,50.02,1,Q,50.05,Q,1,--
15:00:22 ET,50.04,170,P,50.02,1,Q,50.05,BYX,1,--
15:00:22 ET,50.04,100,P,50.04,1,P,50.05,DEX,1,--
15:00:10 ET,50.04,100,DF,50.01,1,Q,50.03,Q,1,--
15:00:10 ET,50.04,100,DF,50.01,1,Q,50.03,Q,1,--
15:00:10 ET,50.04,200,P,50.04,2,P,50.05,DEX,2,--
15:00:10 ET,50.04,200,Z,50.04,2,P,50.05,BYX,2,--
15:00:10 ET,50.04,200,N,50.04,2,P,50.05,BYX,2,--
15:00:10 ET,50.04,200,Q,50.04,2,N,50.05,BYX,1,--
15:00:10 ET,50.04,200,DEX,50.04,2,N,50.05,BYX,1,--
15:00:00 ET,50.07,3,DF,50.04,1,Q,50.07,Q,1,--
15:00:00 ET,50.05,158,Z,50.03,1,Q,50.05,BYX,1,--
15:00:00 ET,50.05,8,Z,50.03,1,Q,50.05,Z,1,--
15:00:00 ET,50.05,100,BYX,50.03,1,Q,50.05,Z,1,--
15:00:00 ET,50.05,100,Z,50.03,1,Q,50.05,Z,1,--
14:59:54 ET,50.04,200,Q,50.02,1,DEX,50.05,Z,2,--
14:59:23 ET,50.0267,1000,DF,50.02,1,DEX,50.04,Q,1,--
14:59:09 ET,50.0257,300,DF,50.02,1,DEX,50.04,Q,2,--
14:58:41 ET,50.04,100,IX,50.04,1,IX,50.06,Q,1,--
14:58:30 ET,50.0402,300,DF,50.04,1,IX,50.06,Q,1,--
14:58:23 ET,50.05,18,Q,50.04,1,IX,50.06,Q,2,--
14:58:21 ET,50.0449,100,DF,50.04,1,IX,50.06,BYX,1,--
14:58:12 ET,50.0457,325,DF,50.04,1,IX,50.06,BYX,1,--
14:58:11 ET,50.05,100,Q,50.02,1,DEX,50.05,BYX,1,--
14:57:49 ET,50.0327,175,DF,50.02,1,DEX,50.05,Q,1,--
14:57:47 ET,50.0499,55,DF,50.02,1,DEX,50.05,Q,1,--
14:57:27 ET,50.03,1,DF,50,1,DEX,50.03,Q,1,--
14:57:18 ET,50.02,2,DF,50,1,DEX,50.03,Q,1,--
14:57:15 ET,50,127,DEX,49.99,1,Q,50.02,N,1,--
14:57:15 ET,50,10,DEX,49.99,1,Q,50,DEX,1,--
14:57:15 ET,50,9,DEX,49.99,1,Q,50,DEX,1,--
14:57:15 ET,50,370,DEX,49.99,1,Q,50,DEX,1,--
14:57:15 ET,50,75,DEX,49.99,1,Q,50,DEX,5,--
14:57:15 ET,50,55,DEX,49.99,1,Q,50,DEX,5,--
14:57:15 ET,50,254,DEX,49.99,1,Q,50,DEX,9,--
14:57:15 ET,50,100,Q,49.99,1,NATL,50.04,Q,2,--
14:57:13 ET,50,41,DEX,50,1,Q,50.03,Q,1,--
14:57:13 ET,50,239,DEX,50,1,Q,50.02,IX,1,--
14:57:13 ET,50,302,DEX,50,1,Q,50.01,DEX,5,--
14:57:13 ET,50,307,DEX,50,1,Q,50.01,DEX,8,--
14:57:13 ET,50,11,Q,49.99,1,Z,50.04,Q,2,--
14:57:13 ET,50,100,Q,49.99,1,Z,50.04,Q,2,--
14:56:47 ET,50.006,70,DF,50,1,DEA,50.04,Q,2,--
14:56:42 ET,50.0399,2,DF,50,1,DEA,50.04,Q,2,--
14:56:38 ET,50.04,100,DF,50,1,Q,50.04,Q,3,--
14:56:35 ET,50.02,10,DF,50,1,Q,50.04,Q,3,--
14:56:35 ET,50.03,100,DF,50,1,Q,50.04,Q,3,--
14:56:33 ET,50.0245,60,DF,50.01,1,BYX,50.04,Q,4,--
14:56:30 ET,50.025,50,DF,50.01,1,BYX,50.04,Q,3,--
14:56:25 ET,50.03,40,P,50.01,1,BYX,50.04,Q,1,--
14:56:23 ET,50.03,100,DF,50,1,BYX,50.04,Q,2,--
14:56:23 ET,50.03,100,DF,50,1,BYX,50.04,Q,2,--
14:56:19 ET,50.0277,10,DF,50,1,BYX,50.04,Q,2,--
14:56:11 ET,50.02,11,DEX,50,1,DEA,50.03,Q,2,--
14:55:49 ET,50.02,115,DF,50,1,Q,50.02,IX,1,--
14:55:49 ET,50,100,Q,50,1,Q,50.01,Z,1,--
14:55:49 ET,50,100,DEX,50,1,DEX,50.02,Q,2,--
14:55:49 ET,50,152,DEX,50,2,DEX,50.02,N,1,--
14:55:49 ET,50,18,DEX,50,2,DEX,50.02,N,1,--
14:55:49 ET,50,63,Q,50,2,DEX,50.02,N,1,--
14:55:49 ET,50,115,DEX,50,2,DEX,50.02,N,1,--
14:55:49 ET,50,37,Q,50,3,DEX,50.02,N,1,--
14:55:49 ET,50.003,100,P,50,3,DEX,50.02,N,1,--
14:55:49 ET,50.01,100,IX,50,3,DEX,50.01,IX,1,--
14:55:38 ET,50,50,DF,50,3,DEX,50.01,IX,1,--
14:55:34 ET,50.01,30,DF,50,3,DEX,50.02,N,1,--
14:55:32 ET,50.01,100,IX,50,3,DEX,50.01,IX,1,--
14:55:31 ET,50.0162,40,DF,50,3,DEX,50.02,Q,1,--
14:55:31 ET,50.0134,20,DF,50,3,DEX,50.02,Q,1,--
14:55:31 ET,50,20,DF,50,3,DEX,50.03,Q,1,--
14:55:31 ET,50,10,DF,50,4,DEX,50.03,Q,1,--
14:55:31 ET,50.02,100,Q,50.01,1,Q,50.03,Q,1,--
14:55:31 ET,50.01,100,Q,50,4,DEX,50.02,DEX,1,--
14:55:31 ET,50.0143,5,DF,50.01,1,Q,50.02,DEX,2,--
14:55:27 ET,50,100,DF,50,4,DEX,50.01,IX,1,--
14:55:27 ET,50,75,DEX,50,5,DEX,50.02,Q,4,--
14:55:27 ET,50.01,21,DEX,50,5,DEX,50.02,Q,3,--
14:55:27 ET,50.01,84,Q,50,5,DEX,50.03,Q,3,--
14:55:09 ET,50.0294,100,DF,50.01,1,Q,50.03,N,1,--
14:55:08 ET,50.02,1,DF,50.01,1,Q,50.03,N,1,--
14:55:07 ET,50.02,4,DEX,50.01,1,Q,50.03,N,1,--
14:55:06 ET,50.0208,425,DF,50.01,1,Q,50.03,Q,2,--
14:55:06 ET,50.0254,100,DF,50.01,1,Q,50.03,Q,2,--
14:55:06 ET,50.02,100,Q,50.01,2,Q,50.04,Q,2,--
14:53:52 ET,50.04,200,DF,50.04,1,Q,50.06,DEX,1,--
14:53:46 ET,50.05,96,Q,50.04,2,Q,50.06,DEX,1,--
14:53:46 ET,50.05,100,BYX,50.04,1,Q,50.06,DEX,1,--
14:53:46 ET,50.05,4,Q,50.04,1,Q,50.06,DEX,1,--
14:53:44 ET,50.035,10,DF,50.02,1,DEX,50.05,BYX,2,--
14:53:38 ET,50.035,2,DF,50.02,1,DEX,50.05,BYX,2,--
14:53:28 ET,50.0369,10,DF,50.02,1,DEX,50.05,BYX,2,--
14:53:25 ET,50.03,100,NATL,50.02,1,DEX,50.03,NATL,1,--
14:53:25 ET,50.03,25,DEA,50.02,1,DEX,50.03,NATL,1,--
14:53:25 ET,50.03,75,DEA,50.02,1,Q,50.03,NATL,1,--
14:53:25 ET,50.03,100,DEA,50.02,1,Q,50.03,DEA,1,--
14:53:25 ET,50.03,100,BYX,50.02,1,Q,50.03,DEA,1,--
14:53:25 ET,50.02,50,Q,50.01,1,Q,50.03,BYX,1,--
14:53:21 ET,50.0057,300,DF,50,3,DEX,50.03,Q,1,--
14:53:14 ET,50.03,100,DEX,50.02,2,DEX,50.04,Q,2,--
14:53:07 ET,50.02,100,Q,50.02,1,Q,50.04,B,6,--
14:53:07 ET,50.02,11,DF,50.02,2,Q,50.04,Z,1,--
14:53:07 ET,50.03,100,Q,50.03,1,Q,50.05,Q,6,--
14:53:07 ET,50.04,1100,Q,50.03,1,Q,50.05,Q,5,--
14:53:02 ET,50.04,1100,DF,50.04,11,Q,50.05,Z,2,--
14:53:02 ET,50.04,200,DF,50.02,2,Q,50.05,Q,2,--
14:53:02 ET,50.04,100,IX,50.02,2,Q,50.04,IX,1,--
14:52:59 ET,50.03,100,DF,50.02,2,Q,50.04,Q,3,--
14:52:59 ET,50.03,100,Z,50.03,2,Z,50.04,Q,2,--
14:52:59 ET,50.03,100,BYX,50.03,2,Z,50.04,Q,2,--
14:52:59 ET,50.03,100,Z,50.03,2,Z,50.04,Q,2,--
14:52:59 ET,50.03,100,DEA,50.03,2,Z,50.04,Q,2,--
14:52:59 ET,50.03,100,Q,50.03,2,Z,50.05,Q,4,--
14:52:59 ET,50.03,100,Q,50.03,2,Z,50.05,Z,2,--
14:52:57 ET,50.0394,475,DF,50.03,3,Q,50.05,Z,2,--
14:52:54 ET,50.04,98,Z,50.03,3,Q,50.05,Q,3,--
14:52:54 ET,50.04,1,Z,50.03,3,Q,50.05,Q,3,--
14:52:54 ET,50.04,1,Z,50.04,1,Z,50.05,Q,3,--
14:52:54 ET,50.04,100,Q,50.04,1,Z,50.05,DEX,1,--
14:52:49 ET,50.04,98,Z,50.03,2,Q,50.05,Q,5,--
14:52:49 ET,50.04,1,Z,50.03,2,Q,50.05,Q,5,--
14:52:49 ET,50.04,1,Z,50.03,2,Q,50.05,Q,5,--
14:52:49 ET,50.04,100,Q,50.04,1,Z,50.05,Q,3,--
14:52:49 ET,50.04,100,NATL,50.04,1,Z,50.05,Q,2,--
14:52:49 ET,50.04,84,Q,50.04,1,Z,50.05,Q,2,--
14:52:49 ET,50.04,16,Q,50.03,2,Q,50.05,Z,2,--
14:52:49 ET,50.04,84,Q,50.03,2,Q,50.05,Z,2,--
14:52:48 ET,50.04,100,BYX,50.03,2,Q,50.04,IX,1,--
14:52:47 ET,50.035,20,DF,50.03,2,Q,50.04,Q,2,--
14:52:45 ET,50.02,463,DEX,50.02,1,Q,50.02,DEX,4,--
14:52:45 ET,50.02,57,DEX,50.01,1,Q,50.02,DEX,5,--
14:52:26 ET,50.0132,500,DF,50.01,1,Q,50.02,DEX,5,--
14:52:19 ET,50.0201,100,DF,50.01,1,Q,50.02,Q,1,--
14:52:19 ET,50.0201,100,DF,50.01,1,Q,50.02,Q,1,--
14:52:19 ET,50.02,100,DEX,50.01,1,Q,50.03,Q,2,--
14:52:19 ET,50.02,100,Q,50.02,1,DEX,50.03,Q,1,--
14:52:19 ET,50.023,100,P,50.02,1,DEX,50.03,Q,1,--
14:52:19 ET,50.0201,100,DF,50.02,1,DEX,50.03,Q,1,--
14:52:19 ET,50.0201,100,DF,50.02,1,DEX,50.03,Q,2,--
14:52:19 ET,50.02,100,DEX,50.02,1,DEX,50.04,Q,3,--
14:52:19 ET,50.02,100,Q,50.02,1,DEX,50.04,Q,3,--
14:52:19 ET,50.023,80,P,50.02,1,DEX,50.04,Q,3,--
14:52:16 ET,50.0278,50,DF,50.02,1,DEX,50.04,Q,3,--
14:52:11 ET,50.028,215,DF,50.02,1,Q,50.04,Q,2,--
14:52:09 ET,50.0308,6,DF,50.02,1,Q,50.04,Q,2,--
14:52:06 ET,50.023,20,P,50.02,1,Q,50.04,Q,2,--
14:51:53 ET,50.0288,500,DF,50.02,2,P,50.04,N,1,--
14:51:39 ET,50.03,55,Q,50.02,2,P,50.04,Q,3,--
14:51:39 ET,50.03,200,Q,50.02,2,P,50.04,IX,1,--
14:51:39 ET,50.03,20,Q,50.03,2,Q,50.04,IX,1,--
14:51:33 ET,50.04,30,Q,50.03,3,Q,50.05,Z,2,--
14:50:52 ET,50.04,100,Q,50.03,2,Q,50.05,Z,2,--
14:50:14 ET,50.055,25,DF,50.04,2,Q,50.06,DEX,1,--
14:50:14 ET,50.05,25,Q,50.04,2,Q,50.06,DEX,1,--
14:50:05 ET,50.06,100,Q,50.06,1,Q,50.07,Q,2,--
14:50:02 ET,50.065,2,DF,50.06,1,Q,50.07,Q,2,--
14:49:55 ET,50.065,200,DF,50.06,1,Q,50.07,Q,2,--
14:49:44 ET,50.04,100,Q,50.03,3,Q,50.05,Q,3,--
14:49:39 ET,50.0454,19,DF,50.04,1,Q,50.05,Q,3,--
14:49:20 ET,50.0401,10,DF,50.04,2,Q,50.05,Q,3,--
14:48:58 ET,50.05,1,DF,50.04,2,Q,50.06,Q,1,--
14:48:45 ET,50.05,1,Z,50.05,2,Q,50.06,IX,1,--
14:48:45 ET,50.05,100,Q,50.04,2,Q,50.06,DEX,1,--
14:48:10 ET,50.05,1,Q,50.04,1,Q,50.05,Z,1,--
14:48:05 ET,50.0494,500,DF,50.04,1,Q,50.06,DEX,1,--
14:48:01 ET,50.0402,500,DF,50.04,1,Q,50.06,Q,1,--
14:47:56 ET,50.05,200,DF,50.04,1,Q,50.06,DEX,1,--
14:47:33 ET,50.05,100,Q,50.04,2,Q,50.06,DEX,1,--
14:47:22 ET,50.0487,100,DF,50.04,2,Q,50.05,Q,1,--
14:47:06 ET,50.04,20,DF,50.04,2,Q,50.05,Q,1,--
14:47:06 ET,50.05,100,Q,50.04,2,Q,50.06,DEX,1,--
14:47:02 ET,50.045,100,DF,50.04,1,Q,50.05,Z,1,--
14:47:02 ET,50.04,100,Q,50.03,3,Q,50.05,Z,1,--
14:47:02 ET,50.045,53,DF,50.04,1,Q,50.05,Z,1,--
14:47:02 ET,50.04,47,Q,50.04,1,Q,50.05,Z,1,--
14:47:02 ET,50.04,47,Q,50.03,3,Q,50.05,Z,1,--
14:47:02 ET,50.04,53,Q,50.03,4,Q,50.05,Z,1,--
14:47:02 ET,50.045,47,DF,50.04,1,Q,50.05,Z,1,--
14:47:02 ET,50.04,47,BYX,50.04,1,Q,50.05,Z,1,--
14:46:50 ET,50.0459,1,DF,50.04,1,Q,50.06,Q,2,--
14:46:44 ET,50.05,100,DEX,50.04,2,Q,50.05,DEX,1,--
14:46:35 ET,50.045,300,DF,50.04,1,Q,50.05,DEX,1,--
14:46:31 ET,50.0459,62,DF,50.04,1,Q,50.05,DEX,1,--
14:46:20 ET,50.045,100,DF,50.04,1,Q,50.05,DEX,1,--
14:46:04 ET,50.04,30,DF,50.04,1,Q,50.05,DEX,1,--
14:46:04 ET,50.04,50,DF,50.04,1,Q,50.05,DEX,1,--
14:45:47 ET,50.05,100,Q,50.04,1,Q,50.06,Q,2,--
14:45:32 ET,50.0486,500,DF,50.04,2,Q,50.07,Q,1,--
14:45:14 ET,50.04,100,DF,50.04,2,Q,50.07,Q,1,--
14:44:53 ET,50.055,63,DF,50.04,2,Q,50.07,Q,2,--
14:44:48 ET,50.07,47,DEX,50.04,2,Q,50.08,Q,1,--
14:44:48 ET,50.07,100,DEX,50.04,2,Q,50.08,Q,1,--
14:44:48 ET,50.07,159,DEX,50.07,1,DEX,50.08,Q,1,--
14:44:48 ET,50.07,141,DEX,50.07,1,DEX,50.08,Q,1,--
14:44:48 ET,50.07,300,DEX,50.07,3,DEX,50.08,Q,1,--
14:44:48 ET,50.07,225,DEX,50.07,3,DEX,50.08,Q,1,--
14:44:48 ET,50.07,75,DEX,50.07,3,DEX,50.08,Q,1,--
14:44:48 ET,50.08,9,DF,50.07,3,DEX,50.08,Q,1,--
14:44:48 ET,50.07,300,DEX,50.07,3,DEX,50.08,Q,1,--
14:44:48 ET,50.08,1,Q,50.07,3,DEX,50.11,Z,2,--
14:44:05 ET,50.09,100,Q,50.07,3,DEX,50.11,Z,2,--
14:44:05 ET,50.09,75,Z,50.08,2,N,50.11,Q,1,--
14:44:00 ET,50.085,10,DF,50.08,1,BYX,50.11,Z,2,--
14:44:00 ET,50.1,10,Q,50.07,3,DEX,50.11,Z,2,--
14:43:54 ET,50.0888,100,DF,50.07,3,DEX,50.1,Q,1,--
14:43:37 ET,50.0838,10,DF,50.07,1,Q,50.1,Q,1,--
14:43:31 ET,50.0893,2000,DF,50.07,1,Q,50.1,Q,1,--
14:43:12 ET,50.085,20,DF,50.07,1,Q,50.1,Q,1,--
14:42:54 ET,50.0702,100,DF,50.07,1,Q,50.1,Q,1,--
14:42:54 ET,50.085,100,DF,50.07,1,Q,50.1,Q,1,--
14:42:50 ET,50.07,100,DF,50.07,1,Q,50.1,Q,1,--
14:42:50 ET,50.0702,200,DF,50.07,1,Q,50.1,Q,1,--
14:42:50 ET,50.0822,100,DF,50.07,1,Q,50.1,Q,1,--
14:42:50 ET,50.0822,200,DF,50.07,1,Q,50.1,Q,1,--
14:42:43 ET,50.0883,30,DF,50.07,1,Q,50.1,Q,1,--
14:42:03 ET,50.07,30,DF,50.07,1,Q,50.1,Q,1,--
14:42:00 ET,50.0702,2,DF,50.07,1,Q,50.1,Q,1,--
14:42:00 ET,50.085,2,DF,50.07,1,Q,50.1,Q,1,--
14:41:52 ET,50.06,5,DF,50.05,2,Q,50.07,Q,1,--
14:41:47 ET,50.04,100,Q,50.03,3,Q,50.05,Q,1,--
14:41:47 ET,50.04,100,DEX,50.03,3,Q,50.04,Q,1,--
14:41:28 ET,50.0393,150,DF,50.02,1,DEX,50.04,DEX,1,--
14:41:18 ET,50.0301,2,DF,50.03,1,Z,50.04,DEX,1,--
14:41:01 ET,50.035,36,DF,50.03,1,Z,50.04,DEX,1,--
14:40:27 ET,50.0282,125,DF,50.02,1,Q,50.04,DEX,1,--
14:40:23 ET,50.03,1,DF,50.02,1,Q,50.04,DEX,1,--
14:40:15 ET,50.03,100,DF,50.02,1,Q,50.04,Q,1,--
14:40:13 ET,50.0318,40,DF,50.02,1,Q,50.04,Q,1,--
14:40:13 ET,50.035,60,DF,50.02,1,Q,50.04,Q,1,--
14:40:13 ET,50.04,60,DF,50.02,1,Q,50.04,Q,1,--
14:40:06 ET,50.0312,25,DF,50.03,1,Z,50.04,Q,1,--
14:40:01 ET,50.0274,200,DF,50.01,1,Q,50.04,Q,3,--
14:39:55 ET,50.0225,1000,DF,50.01,1,Q,50.04,Q,2,--
14:39:48 ET,50.0337,20,DF,50.01,1,Q,50.04,Q,2,--
14:39:48 ET,50.04,20,DF,50.01,1,Q,50.04,Q,2,--
14:39:41 ET,50.0221,100,DF,50.01,1,Q,50.04,Q,2,--
14:39:26 ET,50.02,1500,DEX,50.02,15,DEX,50.04,Q,5,--
14:39:26 ET,50.02,18,DEX,50.02,15,DEX,50.04,Q,5,--
14:39:26 ET,50.03,100,Q,50.02,15,DEX,50.04,Q,4,--
14:39:26 ET,50.02,100,Q,50.02,15,DEX,50.04,Q,2,--
14:39:26 ET,50.03,100,Q,50.02,15,DEX,50.04,Q,2,--
14:39:26 ET,50.03,100,Q,50.02,15,DEX,50.04,Q,1,--
14:39:26 ET,50.03,100,Q,50.03,1,Q,50.05,Q,4,--
14:39:20 ET,50.04,100,Q,50.03,1,Q,50.05,Q,3,--
14:39:20 ET,50.04,100,Q,50.03,2,Q,50.04,Q,1,--
14:39:18 ET,50.03,100,DEA,50.03,1,N,50.06,Q,1,--
14:39:18 ET,50.03,100,BYX,50.03,1,N,50.06,Q,1,--
14:39:18 ET,50.04,100,Q,50.03,1,N,50.06,Q,1,--
14:38:24 ET,50.0702,192,DF,50.05,1,Q,50.09,Q,1,--
14:38:23 ET,50.0816,400,DF,50.05,1,Q,50.09,Q,1,--
14:38:21 ET,50.07,100,Q,50.06,1,Q,50.1,Q,2,--
14:38:13 ET,50.07,100,Q,50.06,1,Q,50.1,Q,2,--
14:38:13 ET,50.06,100,Q,50.06,1,Q,50.1,Q,2,--
14:38:13 ET,50.06,147,DF,50.06,2,Q,50.1,Q,2,--
14:38:13 ET,50.1,383,DEX,50.1,3,DEX,50.11,Q,3,--
14:38:11 ET,50.0999,100,DF,50.1,3,DEX,50.11,Z,2,--
